unique_id,category,length_type,num_audio,n_choices,method,method_name,signal,budget,n_particles,gold_letter,selected_letter,majority_letter,preds,distinct_ratio,consensus,ess_ratio,parsed_ratio,oracle_correct,selected_correct,majority_correct,error
long_speech_summarization_cfbc6c98-9e00-4baf-a2a8-decb8ceaa2b4,long_speech_summarization,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,32,32,C,C,C,"C,B,B,C,C,C,C,B,C,C,C,C,B,B,C,C,B,C,C,C,C,B,B,B,B,B,C,B,B,B,B,B",0.0625,0.5,0.5602,1.0,True,True,True,
pitch_comparison_817a2fb0-959d-48fb-ad54-3fa013bdd113,pitch_comparison,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,32,32,C,A,A,"A,A,A,A,A,A,A,A,A,A,A,A,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B",0.0938,0.9375,0.938,1.0,True,False,False,
plosive_sound_identification_9ec54ce1-d5cf-4b84-bb0d-f133dbdf5178,plosive_sound_identification,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,32,32,A,B,B,"B,B,B,B,B,A,B,B,A,B,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,A,B,B",0.0625,0.875,0.8926,1.0,True,False,False,
gender_prediction_8f691bb5-ee9c-4546-878f-5a79322b2988,gender_prediction,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,32,32,B,A,B,"B,B,B,?,A,A,B,B,A,A,B,B,B,B,B,A,A,A,A,A,A,B,B,B,B,B,B,A,A,A,B,B",0.0625,0.5625,0.7702,0.9688,True,False,True,
logical_reasoning_65905897-82e8-467e-8932-fa1846bc5871,logical_reasoning,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,32,32,C,C,B,"B,B,B,C,C,C,B,C,B,B,B,B,C,C,C,B,B,B,B,B,C,C,C,B,B,C,C,C,C,C,C,B",0.0625,0.5,0.8747,1.0,True,True,False,
logical_reasoning_95c65838-3fa4-48df-8f7d-e13572508e83,logical_reasoning,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,32,32,A,A,C,"C,C,C,C,C,A,A,A,A,A,A,C,C,C,C,D,D,C,C,C,C,B,B,C,C,C,C,C,A,A,A,C",0.125,0.5938,0.7625,1.0,True,True,False,
plosive_sound_identification_67b2b7b9-6dcd-47d5-9023-18951226cf83,plosive_sound_identification,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,32,32,A,B,B,"B,B,B,B,B,B,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,A,B,B,A,B,B,B,B,B",0.0625,0.9062,0.8769,1.0,True,False,False,
long_speech_summarization_7ac9b1d9-b9a3-4d58-80f8-40eece5aac52,long_speech_summarization,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,32,32,D,C,B,"B,C,B,B,B,C,C,A,B,B,C,C,C,B,B,C,B,B,B,B,B,B,B,B,B,B,B,C,A,B,C,B",0.0938,0.6562,0.7067,1.0,False,False,False,
gender_prediction_3d68d803-6c66-4436-9b23-5f2b06c4cd62,gender_prediction,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,32,32,A,A,A,"A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A",0.0312,1.0,1.0,1.0,True,True,True,
logical_reasoning_1bd86c61-eb02-466a-bc51-1304daf0032c,logical_reasoning,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,32,32,C,C,C,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",0.0625,0.9688,0.9373,1.0,True,True,True,
plosive_sound_identification_acbf6a0f-2a51-4f62-ba71-6619e5ac6d3b,plosive_sound_identification,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,32,32,A,B,B,"B,B,B,?,B,B,B,B,B,B,B,B,B,B,B,B,B,?,?,B,B,A,A,B,B,B,B,?,B,B,B,B",0.0625,0.8125,0.8509,0.875,True,False,False,
gender_prediction_ffc45d0c-e0b8-4732-9cac-bc1b5c9af066,gender_prediction,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,32,32,A,A,A,"A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A",0.0312,1.0,1.0,1.0,True,True,True,
logical_reasoning_97f55317-1e62-4927-be43-1f0db6e248bb,logical_reasoning,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,32,32,A,B,B,"B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B",0.0312,1.0,1.0,1.0,False,False,False,
plosive_sound_identification_587a1988-7886-45d6-a495-f16fa9ea9615,plosive_sound_identification,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,32,32,A,B,B,"B,B,B,B,B,B,B,A,?,A,B,B,B,B,B,B,A,A,B,B,B,B,B,B,B,B,B,B,B,?,B,B",0.0625,0.8125,0.7922,0.9375,True,False,False,
long_speech_summarization_3b0f2ae5-2b45-44cb-a48a-78f541886ffe,long_speech_summarization,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,32,32,C,A,C,"C,A,B,C,A,A,A,D,C,C,C,C,C,C,C,C,A,A,C,B,A,A,A,A,A,C,A,A,C,C,C,C",0.125,0.5,0.5127,1.0,True,False,True,
gender_prediction_863570ea-dc88-4140-a465-b11c014486e8,gender_prediction,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,32,32,B,A,A,"B,A,A,A,A,A,A,B,B,A,A,A,?,B,B,A,A,B,B,A,A,A,B,A,A,A,B,A,B,A,B,B",0.0625,0.5938,0.937,0.9688,True,False,False,
logical_reasoning_d5856169-b7e1-4145-aca1-7901b1d910dd,logical_reasoning,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,32,32,A,B,B,"A,C,D,A,B,B,B,B,B,D,C,D,B,B,B,B,B,B,B,B,B,B,A,B,B,B,B,B,B,B,B,D",0.125,0.7188,0.8515,1.0,True,False,False,
plosive_sound_identification_b941750c-07e9-4dd9-8541-7b3e1aecb463,plosive_sound_identification,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,32,32,A,B,B,"B,B,B,B,B,B,B,A,A,B,B,B,A,B,A,A,A,B,B,B,B,B,B,B,B,B,B,A,A,A,A,B",0.0625,0.6875,0.8627,1.0,True,False,False,
logical_reasoning_5c02dd45-2aa2-4d66-832b-7d66024912c3,logical_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,32,32,C,B,B,"C,B,B,B,B,B,B,B,B,B,B,B,C,B,B,B,B,B,D,B,B,B,B,B,A,C,B,C,A,A,B,B",0.125,0.75,0.8659,1.0,True,False,False,
gender_prediction_63967061-5bcb-4f20-a818-d2f8664c16c1,gender_prediction,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,32,32,B,A,A,"A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A",0.0312,1.0,1.0,1.0,False,False,False,
plosive_sound_identification_f856bb56-006c-4e40-a315-c38f506fe8cd,plosive_sound_identification,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,32,32,B,B,B,"B,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B",0.0625,0.9688,0.9006,1.0,True,True,True,
logical_reasoning_d6669c3e-ec6b-4dc9-8d01-1c871a16305f,logical_reasoning,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,32,32,B,B,B,"B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B",0.0312,1.0,1.0,1.0,True,True,True,
plosive_sound_identification_b8c89bbf-c7a5-473b-bf2f-c084b9dc4927,plosive_sound_identification,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,32,32,A,B,B,"B,B,B,B,B,B,B,?,B,B,B,B,B,B,B,B,B,B,?,B,B,B,B,?,B,B,B,B,B,?,B,B",0.0312,0.875,0.8819,0.875,False,False,False,
long_speech_summarization_938d8d73-efba-48c2-8fc8-a181d5381ae8,long_speech_summarization,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,32,32,C,B,B,"B,B,B,B,B,B,B,B,B,B,B,B,B,C,B,B,B,B,B,B,B,B,C,B,B,C,B,C,C,B,B,B",0.0625,0.8438,0.7282,1.0,True,False,False,
logical_reasoning_5b01e3f5-265e-43be-9469-5aac5563fc74,logical_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,32,32,C,B,B,"C,B,B,B,B,C,B,A,B,B,B,B,B,B,B,B,B,B,B,A,B,B,B,B,B,B,B,B,B,B,B,B",0.0938,0.875,0.7471,1.0,True,False,False,
plosive_sound_identification_c53cf8d1-115c-40eb-a2e1-79f799961716,plosive_sound_identification,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,32,32,B,B,B,"?,B,B,B,B,B,B,A,A,B,B,B,B,B,B,B,?,B,B,A,A,?,A,A,B,?,B,B,B,A,A,A",0.0625,0.5938,0.8142,0.875,True,True,True,
long_speech_summarization_97f77d6f-6c4f-425c-8a19-eb33657de97a,long_speech_summarization,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,32,32,C,C,C,"C,C,C,C,C,C,C,C,C,B,B,C,C,C,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,B,C,C",0.0625,0.875,0.8677,1.0,True,True,True,
plosive_sound_identification_d52f21ae-294d-41b1-8453-e44cc62416a2,plosive_sound_identification,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,32,32,A,B,B,"B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,A,B,B,A,A,A,B,B,B,B,B,B,B",0.0625,0.875,0.8592,1.0,True,False,False,
gender_prediction_11d0b4d6-5afa-4c52-bcec-6cadead32f43,gender_prediction,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,32,32,B,A,A,"B,A,A,A,A,A,A,A,A,B,A,B,B,B,A,A,B,A,A,?,A,A,A,A,B,A,A,A,A,B,B,B",0.0625,0.6562,0.7826,0.9688,True,False,False,
long_speech_summarization_aa6eb98b-b838-4a5b-954f-f067a965a3d6,long_speech_summarization,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,32,32,D,D,D,"A,D,D,A,D,A,A,A,D,B,D,D,D,C,C,B,B,D,B,B,D,D,A,A,B,B,D,D,D,D,D,D",0.125,0.5,0.8293,1.0,True,True,True,
logical_reasoning_a937e5ab-7c6a-4c54-8417-c84439ec5557,logical_reasoning,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,32,32,D,A,A,"A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,C,A,A,A,A,C,A,A,A,A,A,A",0.0938,0.9062,0.8787,1.0,False,False,False,
plosive_sound_identification_0d51656a-d308-4ee3-80c8-b59f478e1de0,plosive_sound_identification,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,32,32,A,B,B,"B,B,A,A,B,B,B,B,B,B,B,B,B,B,A,B,A,B,B,A,B,B,A,A,B,B,B,B,B,B,B,B",0.0625,0.7812,0.7885,1.0,True,False,False,
plosive_sound_identification_e366a47f-177d-4064-8fee-166819a9d656,plosive_sound_identification,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,32,32,B,B,B,"?,A,B,B,B,B,B,A,A,B,B,B,B,A,B,B,A,B,A,B,B,B,B,B,B,B,B,B,B,B,B,B",0.0625,0.7812,0.8369,0.9688,True,True,True,
long_speech_summarization_4c27d205-95bc-4ee9-89e3-0b0aada7fe0d,long_speech_summarization,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,32,32,D,C,B,"B,C,B,B,B,B,C,B,C,B,B,B,B,C,C,B,B,B,B,B,B,B,B,B,C,C,B,B,B,B,B,B",0.0625,0.7812,0.8513,1.0,False,False,False,
long_speech_summarization_30c00293-8ddc-48c9-916e-1bf03499a8a2,long_speech_summarization,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,32,32,A,A,A,"B,A,A,A,A,A,A,A,A,A,A,B,A,A,A,C,B,A,B,B,B,B,C,C,B,A,C,A,A,A,B,B",0.0938,0.5625,0.7581,1.0,True,True,True,
plosive_sound_identification_681a6b59-0bad-491c-b340-5722a6b97df0,plosive_sound_identification,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,32,32,B,B,B,"A,B,B,A,A,B,A,B,B,B,B,A,B,B,B,B,B,A,A,B,B,B,B,B,B,B,B,B,B,B,A,A",0.0625,0.7188,0.8038,1.0,True,True,True,
plosive_sound_identification_3c0cd348-e78f-4055-9cc6-3e32a20b3bd6,plosive_sound_identification,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,32,32,A,B,B,"B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,A,B,B,B,B,B,B,B,B,A",0.0625,0.9375,0.8775,1.0,True,False,False,
logical_reasoning_a09f6fd9-b456-49af-811e-35028087e436,logical_reasoning,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,32,32,B,B,B,"C,C,D,C,B,B,B,B,B,B,C,B,B,B,B,C,A,B,B,B,C,C,B,B,B,B,B,D,D,B,D,A",0.125,0.5938,0.7528,1.0,True,True,True,
gender_prediction_3415866d-bf11-4953-ba4c-be63d954c71d,gender_prediction,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,32,32,B,A,A,"A,A,A,A,B,B,A,A,B,B,B,B,A,A,B,A,A,B,A,A,B,B,A,A,B,B,?,B,?,B,A,A",0.0625,0.5,0.7263,0.9375,True,False,False,
gender_prediction_b0fef330-720d-45e3-bcda-03746c4b8de3,gender_prediction,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,32,32,A,A,A,"A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A",0.0312,1.0,1.0,1.0,True,True,True,
long_speech_summarization_b82f17b9-7a72-4270-a318-c5c079261e8b,long_speech_summarization,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,32,32,B,B,C,"C,C,C,A,C,C,B,B,C,C,B,A,A,A,A,C,C,C,C,C,C,C,C,C,C,C,C,B,B,B,B,C",0.0938,0.625,0.6421,1.0,True,True,False,
logical_reasoning_c92422fa-59f3-4765-9c30-52d65d71f369,logical_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,32,32,B,B,B,"C,C,C,B,B,B,B,B,B,B,B,B,C,B,B,B,B,B,B,B,C,C,B,B,B,C,C,C,C,A,B,C",0.0938,0.625,0.8567,1.0,True,True,True,
plosive_sound_identification_6c941163-62cb-44d0-909c-31ebe8bc8900,plosive_sound_identification,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,32,32,B,B,B,"?,B,B,B,B,?,?,B,B,B,A,A,B,B,B,B,B,B,B,B,B,B,B,B,A,B,B,B,?,B,?,A",0.0625,0.7188,0.8669,0.8438,True,True,True,
long_speech_summarization_656474cc-9007-40ab-a137-2b408f396e8c,long_speech_summarization,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,32,32,D,D,B,"B,B,B,B,B,D,D,D,D,D,D,C,B,D,B,B,D,C,B,C,C,B,B,D,B,B,B,B,B,B,B,B",0.0938,0.5938,0.5039,1.0,True,True,False,
plosive_sound_identification_12c0f04c-2982-4ea5-b77a-f88224e7bbf3,plosive_sound_identification,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,32,32,A,B,B,"B,B,B,B,B,B,B,B,B,A,B,B,B,B,B,B,B,B,B,B,B,A,B,B,B,B,B,B,B,B,B,B",0.0625,0.9375,0.8918,1.0,True,False,False,
gender_prediction_5c6b3421-33ca-4f84-8e54-4ce96dd15987,gender_prediction,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,32,32,B,A,A,"B,B,A,A,A,A,B,B,A,A,A,B,B,A,A,B,B,B,B,A,A,B,B,A,A,B,B,A,A,A,A,A",0.0625,0.5625,0.7652,1.0,True,False,False,
plosive_sound_identification_43947b9e-078e-4aa3-8a04-c10101e8693b,plosive_sound_identification,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,32,32,A,B,B,"B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,?,B,B,B,A,A,B,B,B,B,?",0.0625,0.875,0.8349,0.9375,True,False,False,
plosive_sound_identification_02c8a8e1-ac37-4013-8173-8b65121f6eef,plosive_sound_identification,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,32,32,A,B,B,"B,B,B,B,B,B,B,B,B,?,B,B,B,B,B,B,B,A,A,A,A,?,B,B,B,B,B,B,B,B,B,B",0.0625,0.8125,0.8045,0.9375,True,False,False,
logical_reasoning_c54639a3-120c-45ef-9d73-d2c8d3c53e51,logical_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,32,32,A,B,B,"B,B,B,C,B,B,B,B,C,B,B,B,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,C",0.0625,0.875,0.9512,1.0,False,False,False,
long_speech_summarization_f4758eb0-42c5-4d55-a1d9-f610757c132f,long_speech_summarization,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,32,32,A,C,C,"C,B,C,B,B,B,B,B,A,A,C,C,C,C,C,B,D,D,A,A,C,C,B,C,C,B,A,C,C,C,C,C",0.125,0.5,0.8383,1.0,True,False,False,
long_speech_summarization_af356bbc-1d50-4836-8745-ab46339d7795,long_speech_summarization,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,32,32,A,B,B,"B,B,B,B,B,B,B,B,B,A,B,B,B,B,B,B,B,B,B,B,B,B,A,B,B,B,B,B,B,B,B,B",0.0625,0.9375,0.9046,1.0,True,False,False,
polysemy_reasoning_03048a62-214b-4d2b-8232-a6ffc496d47c,polysemy_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,32,32,C,C,C,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",0.0312,1.0,1.0,1.0,True,True,True,
gender_prediction_c86cf7cb-b527-4171-8307-462c97e9e446,gender_prediction,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,32,32,B,A,B,"B,B,B,B,A,A,A,A,A,A,A,B,B,B,B,B,B,B,B,?,B,B,A,A,?,B,A,A,B,A,A,B",0.0625,0.5312,0.6129,0.9375,True,False,True,
plosive_sound_identification_77eed0f0-9ed0-4dc0-a40f-8b20e032ab8c,plosive_sound_identification,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,32,32,A,B,B,"B,B,A,B,B,A,B,B,B,B,B,B,B,B,A,B,B,B,B,B,B,B,B,A,B,B,B,A,B,B,B,B",0.0625,0.8438,0.817,1.0,True,False,False,
logical_reasoning_0de76627-9b0d-4ac1-8431-89cfe65ead6a,logical_reasoning,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,32,32,D,C,C,"D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,D,C,C,D,C,C,C,C,C,C,C,C,C",0.0625,0.9062,0.8807,1.0,True,False,False,
long_speech_summarization_cee7ec19-1348-46dd-a3e1-d377e0d1c8a1,long_speech_summarization,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,32,32,B,B,B,"B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B",0.0312,1.0,0.975,1.0,True,True,True,
long_speech_summarization_69cb113c-a7b8-4c84-8bf9-49796e0a9077,long_speech_summarization,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,32,32,D,B,C,"C,B,B,C,A,A,A,B,C,C,A,D,B,C,C,C,D,C,C,C,C,C,C,C,C,C,A,C,C,B,B,B",0.125,0.5625,0.6722,1.0,True,False,False,
polysemy_reasoning_f9348287-c9d0-40a7-856d-374891e3010a,polysemy_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,32,32,B,A,A,"A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A",0.0312,1.0,1.0,1.0,False,False,False,
plosive_sound_identification_11491a17-7c6f-471f-9ade-26dbc5c09f2c,plosive_sound_identification,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,32,32,B,B,B,"B,B,A,B,B,B,B,B,B,B,B,B,B,A,B,B,B,B,B,B,B,B,B,B,A,B,B,B,B,B,B,A",0.0625,0.875,0.8045,1.0,True,True,True,
near_homophone_perception_735b1df1-7962-4a61-b64b-9dbd36c5342b,near_homophone_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,32,32,A,B,B,"D,D,D,B,B,A,B,B,B,B,D,D,D,D,B,B,D,B,B,A,A,B,B,B,B,D,B,B,B,B,A,D",0.0938,0.5625,0.9048,1.0,True,False,False,
polysemy_reasoning_657a19eb-920d-49a8-9785-6e770f0ceb6e,polysemy_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,32,32,B,A,A,"A,A,A,A,A,A,A,A,A,A,C,C,C,A,A,A,A,A,B,A,A,A,A,A,A,A,A,C,A,C,C,A",0.0938,0.7812,0.9382,1.0,True,False,False,
long_speech_summarization_7dadfee9-60fb-4780-8413-aca1b521fb40,long_speech_summarization,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,32,32,C,C,B,"A,B,B,B,B,B,B,B,B,B,C,C,C,B,B,B,B,C,C,B,B,B,C,C,C,B,B,B,B,B,C,C",0.0938,0.6562,0.7988,1.0,True,True,False,
near_homophone_perception_9cc4fc2b-652f-41cd-a9ba-f3c1bd0e5413,near_homophone_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,32,32,D,C,C,"C,C,C,C,C,C,C,A,A,C,C,A,C,D,C,D,C,D,C,C,C,C,D,A,C,C,C,C,C,C,D,A",0.0938,0.6875,0.9287,1.0,True,False,False,
polysemy_reasoning_274c7abb-e760-49f4-af37-05654cfeb759,polysemy_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,32,32,B,B,B,"C,B,B,B,B,B,B,C,C,B,B,B,A,B,B,C,B,C,C,C,C,B,B,B,C,B,C,B,B,B,C,B",0.0938,0.625,0.8786,1.0,True,True,True,
long_speech_summarization_19fb0bae-b598-45fb-a19e-db397f728c84,long_speech_summarization,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,32,32,B,B,B,"B,C,C,C,A,C,C,C,A,A,B,B,A,B,C,C,C,B,B,B,B,B,C,B,B,B,B,B,B,B,C,C",0.0938,0.5,0.5495,1.0,True,True,True,
plosive_sound_identification_bd4894b9-db0c-48c9-8853-518eaf87dde7,plosive_sound_identification,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,32,32,B,B,B,"B,B,B,B,?,?,B,B,B,B,?,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,A,B,B,B,B,B",0.0625,0.875,0.8817,0.9062,True,True,True,
gender_prediction_e87ae85f-f7fa-4303-89e2-ffb522826442,gender_prediction,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,32,32,B,A,A,"A,B,B,B,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,B,A,B,B,B,A,A,B,B,B,A",0.0625,0.6562,0.769,1.0,True,False,False,
homophone_based_reasoning_9c9fcc46-337e-4f1a-a2f5-d51697a6e4d8,homophone_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,32,32,B,B,B,"B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B",0.0312,1.0,1.0,1.0,True,True,True,
near_homophone_perception_1687230e-f553-4c0c-a398-3da6511ae11e,near_homophone_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,32,32,B,C,B,"A,A,B,B,B,B,B,C,C,C,C,A,B,A,B,B,B,B,B,C,C,C,C,B,C,C,A,A,A,C,C,B",0.0938,0.4062,0.7524,1.0,True,False,True,
polysemy_reasoning_894047ca-c9d3-4b01-9de3-030e285c1e5f,polysemy_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,32,32,A,B,B,"B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B",0.0312,1.0,1.0,1.0,False,False,False,
homophone_based_reasoning_573ff651-f2fb-4ef0-9467-d6e17b0104b7,homophone_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,32,32,C,A,A,"A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,B,A,A,A,A,A,A,A,A",0.0625,0.9062,0.7859,1.0,False,False,False,
long_speech_summarization_7ee2168f-3e53-4788-981e-25edf11deef0,long_speech_summarization,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,32,32,D,A,C,"B,A,A,C,C,C,A,A,C,C,A,A,C,A,C,C,C,C,C,D,C,A,C,A,A,A,A,A,C,C,A,C",0.125,0.5,0.8215,1.0,True,False,False,
long_speech_summarization_95f0741a-6573-43c5-90a7-96f244908a53,long_speech_summarization,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,32,32,A,C,C,"C,C,C,C,C,C,B,C,C,C,C,C,C,C,C,C,C,B,C,C,C,B,B,C,C,C,C,C,C,C,C,C",0.0625,0.875,0.8345,1.0,False,False,False,
homophone_based_reasoning_3a79a822-cc9c-42b7-8ba4-c470c9bc0c0a,homophone_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,32,32,C,C,C,"C,C,C,C,C,D,C,C,A,A,C,C,C,B,D,D,A,C,C,C,C,C,C,C,C,C,C,D,C,C,C,C",0.125,0.75,0.8355,1.0,True,True,True,
near_homophone_perception_91d07c2e-17fd-4ebb-848d-25b99e9325c3,near_homophone_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,32,32,B,C,C,"C,C,B,B,C,C,C,C,C,C,C,B,C,B,B,B,C,C,C,C,C,B,C,C,B,C,C,C,C,C,B,B",0.0625,0.6875,0.8784,1.0,True,False,False,
polysemy_reasoning_9c6b7ec7-f845-449a-9c02-53fc12fa94fc,polysemy_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,32,32,A,A,A,"A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A",0.0312,1.0,0.9707,1.0,True,True,True,
plosive_sound_identification_05775b26-d786-4eea-a252-02639f3390d2,plosive_sound_identification,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,32,32,A,B,B,"B,B,B,B,A,A,B,B,A,B,B,A,B,B,B,B,B,A,A,B,B,A,B,B,B,B,B,B,A,B,A,A",0.0625,0.6875,0.6852,1.0,True,False,False,
homophone_based_reasoning_fd8e662a-c9e6-494d-a033-4db7d85b2256,homophone_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,32,32,C,A,A,"B,A,A,A,A,A,A,A,B,A,B,A,B,B,B,A,A,A,A,A,A,B,A,A,A,A,A,A,B,A,A,B",0.0625,0.7188,0.9127,1.0,False,False,False,
near_homophone_perception_2b1f8320-be68-42c3-9cc3-57731ba30f21,near_homophone_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,32,32,A,A,A,"C,B,A,A,B,A,A,B,A,A,C,A,A,B,A,D,B,A,A,A,A,A,A,B,B,B,B,B,B,B,B,B",0.125,0.4688,0.9428,1.0,True,True,True,
